No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,is_rain
9978,2014,4,20,17,47.0,88.0,7.0,26.0,400.0,152.0,20.1,1009.2,1.0,0.0,2.7,False
9979,2014,4,20,18,50.0,72.0,6.0,25.0,400.0,141.0,19.5,1009.4,1.9,0.0,3.6,False
9980,2014,4,20,19,48.0,71.0,6.0,35.0,500.0,117.0,18.9,1010.4,3.1,0.0,3.5,False
9981,2014,4,20,20,52.0,83.0,6.0,48.0,600.0,95.0,18.3,1011.2,3.7,0.0,3.7,False
9982,2014,4,20,21,63.0,100.0,7.0,47.0,600.0,94.0,17.3,1011.3,3.9,0.0,1.7,False
9983,2014,4,20,22,60.0,73.0,7.0,47.0,500.0,83.0,13.9,1011.4,4.7,0.0,1.6,False
9984,2014,4,20,23,57.0,89.0,4.0,63.0,700.0,51.0,11.9,1012.0,5.5,0.0,1.2,False
9985,2014,4,21,0,57.0,89.0,4.0,63.0,700.0,51.0,10.6,1012.2,5.4,0.0,0.6,False
9986,2014,4,21,1,56.0,97.0,2.0,62.0,700.0,26.0,10.2,1012.2,4.8,0.0,0.3,False
9987,2014,4,21,2,66.0,90.0,2.0,80.0,900.0,5.0,9.1,1012.3,4.7,0.0,0.6,False
9988,2014,4,21,3,72.0,79.0,3.0,86.0,1100.0,5.0,8.2,1012.3,4.2,0.0,1.2,False
9989,2014,4,21,4,72.0,79.0,3.0,86.0,1100.0,5.0,9.1,1012.3,1.7,0.0,1.6,False
9990,2014,4,21,5,72.0,79.0,3.0,86.0,1100.0,5.0,10.0,1012.8,2.3,0.0,0.6,False
9991,2014,4,21,6,72.0,79.0,3.0,86.0,1100.0,5.0,13.5,1013.5,3.8,0.0,0.8,False
9992,2014,4,21,7,56.0,66.0,2.0,62.0,900.0,4.0,15.4,1013.7,0.0,0.0,2.3,False
9993,2014,4,21,8,57.0,74.0,4.0,68.0,900.0,5.0,17.7,1013.9,-0.6,0.0,1.4,False
9994,2014,4,21,9,38.0,70.0,20.0,80.0,800.0,18.0,20.1,1014.0,-1.1,0.0,1.5,False
9995,2014,4,21,10,18.0,27.0,12.0,59.0,500.0,44.0,21.4,1013.5,-4.7,0.0,2.0,False
9996,2014,4,21,11,35.0,56.0,4.0,48.0,400.0,63.0,22.5,1012.8,-5.5,0.0,3.7,False
9997,2014,4,21,12,26.0,49.0,4.0,35.0,300.0,85.0,23.4,1012.0,-3.1,0.0,2.9,False
9998,2014,4,21,13,22.0,27.0,4.0,27.0,300.0,99.0,23.8,1010.9,-3.6,0.0,2.4,False
9999,2014,4,21,14,27.0,52.0,6.0,23.0,300.0,102.0,24.5,1009.7,-3.0,0.0,2.7,False
10000,2014,4,21,15,20.0,29.0,7.0,21.0,300.0,110.0,24.3,1009.1,-2.3,0.0,3.5,False
10001,2014,4,21,16,23.0,51.0,5.0,27.0,300.0,125.0,23.8,1009.1,-2.7,0.0,3.2,False
10002,2014,4,21,17,17.0,48.0,5.0,23.0,300.0,132.0,22.8,1009.3,-1.4,0.0,2.8,False
10003,2014,4,21,18,26.0,70.0,4.0,26.0,300.0,131.0,21.7,1009.7,-1.6,0.0,1.5,False
10004,2014,4,21,19,21.0,69.0,5.0,32.0,300.0,120.0,21.0,1010.2,0.2,0.0,2.3,False
10005,2014,4,21,20,34.0,93.0,6.0,46.0,400.0,98.0,20.6,1010.7,1.4,0.0,3.9,False
10006,2014,4,21,21,41.0,100.0,7.0,57.0,600.0,68.0,19.8,1010.8,1.7,0.0,2.9,False
10007,2014,4,21,22,54.0,84.0,7.0,66.0,600.0,60.0,17.8,1011.0,2.1,0.0,1.5,False
10008,2014,4,21,23,70.0,103.0,7.0,65.0,600.0,55.0,16.2,1011.7,3.6,0.0,1.0,False
10009,2014,4,22,0,86.0,173.0,11.0,59.0,700.0,63.0,13.2,1011.8,4.3,0.0,0.9,False
10010,2014,4,22,1,104.0,166.0,6.0,56.0,800.0,40.0,11.4,1011.6,5.5,0.0,0.0,False
10011,2014,4,22,2,110.0,125.0,3.0,61.0,800.0,18.0,10.8,1011.7,4.0,0.0,0.6,False
10012,2014,4,22,3,110.0,115.0,2.0,56.0,800.0,6.0,10.1,1011.6,2.4,0.0,0.4,False
10013,2014,4,22,4,93.0,105.0,2.0,54.0,900.0,5.0,8.5,1011.5,2.3,0.0,0.0,False
10014,2014,4,22,5,72.0,5.0,3.0,63.0,600.0,7.0,7.9,1011.5,2.6,0.0,0.8,False
10015,2014,4,22,6,38.0,38.0,3.0,62.0,500.0,4.0,13.2,1011.5,2.4,0.0,1.3,False
10016,2014,4,22,7,48.0,63.0,3.0,58.0,600.0,6.0,16.6,1011.7,0.2,0.0,0.9,False
10017,2014,4,22,8,55.0,5.0,9.0,92.0,800.0,10.0,18.4,1011.5,-0.5,0.0,1.7,False
10018,2014,4,22,9,37.0,56.0,7.0,83.0,700.0,23.0,21.3,1011.5,-1.9,0.0,0.8,False
10019,2014,4,22,10,28.0,46.0,6.0,83.0,700.0,29.0,23.1,1011.0,-0.4,0.0,1.8,False
10020,2014,4,22,11,29.0,78.0,16.0,67.0,600.0,67.0,24.6,1010.0,-0.6,0.0,1.8,False
10021,2014,4,22,12,49.0,85.0,9.0,64.0,600.0,92.0,25.4,1008.7,0.8,0.0,3.1,False
10022,2014,4,22,13,74.0,135.0,11.0,57.0,600.0,128.0,26.4,1007.6,0.9,0.0,2.6,False
10023,2014,4,22,14,54.0,56.0,8.0,26.0,400.0,153.0,26.5,1006.3,1.7,0.0,2.5,False
10024,2014,4,22,15,38.0,59.0,7.0,15.0,400.0,161.0,26.3,1005.4,2.2,0.0,5.3,False
10025,2014,4,22,16,38.0,59.0,7.0,15.0,400.0,161.0,25.8,1005.1,2.5,0.0,4.0,False
10026,2014,4,22,17,65.0,80.0,12.0,16.0,500.0,169.0,24.6,1005.1,3.8,0.0,3.6,False
10027,2014,4,22,18,57.0,116.0,15.0,21.0,500.0,162.0,23.6,1005.4,4.0,0.0,5.3,False
10028,2014,4,22,19,65.0,122.0,23.0,27.0,500.0,151.0,22.9,1005.8,5.8,0.0,3.4,False
10029,2014,4,22,20,66.0,137.0,27.0,34.0,600.0,135.0,22.4,1006.5,4.0,0.0,3.4,False
10030,2014,4,22,21,80.0,105.0,27.0,42.0,700.0,115.0,21.8,1006.7,5.2,0.0,4.2,False
10031,2014,4,22,22,62.0,82.0,22.0,48.0,700.0,98.0,21.0,1006.7,6.9,0.0,3.2,False
10032,2014,4,22,23,63.0,124.0,21.0,46.0,700.0,93.0,20.4,1007.0,7.7,0.0,3.0,False
10033,2014,4,23,0,77.0,139.0,22.0,46.0,900.0,84.0,19.6,1006.8,8.9,0.0,4.3,False
10034,2014,4,23,1,79.0,123.0,20.0,42.0,800.0,78.0,19.1,1006.5,10.1,0.0,2.0,False
10035,2014,4,23,2,85.0,135.0,19.0,32.0,800.0,85.0,17.7,1006.6,10.1,0.0,1.7,False
10036,2014,4,23,3,97.0,109.0,17.0,34.0,800.0,74.0,17.0,1006.4,10.4,0.0,1.0,False
10037,2014,4,23,4,97.0,108.0,11.0,46.0,800.0,46.0,16.4,1006.7,10.5,0.0,1.5,False
10038,2014,4,23,5,100.0,106.0,9.0,44.0,900.0,38.0,16.0,1007.0,10.5,0.0,1.4,False
10039,2014,4,23,6,107.0,116.0,9.0,49.0,900.0,32.0,16.6,1007.4,11.1,0.0,1.1,False
10040,2014,4,23,7,125.0,144.0,7.0,54.0,900.0,19.0,17.3,1007.7,11.8,0.0,1.5,False
10041,2014,4,23,8,139.0,146.0,15.0,57.0,1000.0,28.0,18.3,1007.9,12.1,0.0,2.0,False
10042,2014,4,23,9,153.0,159.0,21.0,35.0,900.0,55.0,19.6,1007.6,12.6,0.0,1.7,False
10043,2014,4,23,10,153.0,159.0,21.0,35.0,900.0,55.0,21.3,1007.1,12.7,0.0,2.5,False
10047,2014,4,23,14,112.0,191.0,40.0,25.0,1300.0,140.0,24.9,1003.7,11.8,0.0,3.2,False
10048,2014,4,23,15,165.0,130.0,41.0,26.0,1200.0,162.0,23.9,1003.3,10.6,0.0,2.9,False
10049,2014,4,23,16,129.0,140.0,43.0,24.0,1200.0,181.0,24.0,1002.9,11.3,0.0,2.7,False
10050,2014,4,23,17,154.0,180.0,47.0,27.0,1200.0,168.0,23.5,1003.5,11.2,0.0,2.5,False
10051,2014,4,23,18,131.0,163.0,38.0,24.0,1000.0,166.0,23.3,1005.2,12.3,0.0,3.9,False
10052,2014,4,23,19,130.0,163.0,37.0,24.0,1000.0,166.0,20.9,1005.5,15.4,0.2,0.7,True
10053,2014,4,23,20,101.0,141.0,22.0,24.0,800.0,151.0,21.4,1007.0,12.5,0.0,1.7,False
10054,2014,4,23,21,76.0,80.0,16.0,30.0,700.0,124.0,20.8,1006.8,11.4,0.0,2.4,False
10055,2014,4,23,22,67.0,152.0,12.0,33.0,700.0,113.0,19.9,1007.5,10.9,0.0,2.2,False
10056,2014,4,23,23,75.0,94.0,11.0,36.0,700.0,102.0,19.1,1008.2,10.6,0.0,3.4,False
10057,2014,4,24,0,81.0,96.0,11.0,38.0,700.0,101.0,18.2,1008.4,10.3,0.0,2.4,False
10058,2014,4,24,1,85.0,98.0,11.0,33.0,700.0,98.0,17.7,1008.6,10.3,0.0,2.8,False
10059,2014,4,24,2,85.0,98.0,11.0,29.0,700.0,99.0,17.0,1008.7,10.4,0.0,1.6,False
10060,2014,4,24,3,88.0,91.0,10.0,30.0,700.0,94.0,17.0,1008.6,10.6,0.0,1.8,False
10061,2014,4,24,4,74.0,82.0,8.0,35.0,700.0,82.0,17.1,1008.8,10.5,0.0,2.0,False
10062,2014,4,24,5,75.0,90.0,8.0,32.0,700.0,71.0,16.5,1009.2,10.6,0.0,1.2,False
10063,2014,4,24,6,82.0,90.0,11.0,32.0,700.0,78.0,16.9,1010.3,11.0,0.0,1.2,False
10064,2014,4,24,7,89.0,104.0,12.0,38.0,800.0,72.0,17.7,1010.5,10.3,0.0,1.8,False
10065,2014,4,24,8,112.0,119.0,16.0,44.0,800.0,67.0,18.2,1011.0,10.8,0.0,1.2,False
10066,2014,4,24,9,99.0,115.0,20.0,51.0,900.0,57.0,18.2,1011.6,10.3,0.0,2.0,False
10067,2014,4,24,10,102.0,116.0,28.0,49.0,900.0,58.0,19.9,1011.6,10.9,0.0,1.3,False
10068,2014,4,24,11,128.0,133.0,106.0,53.0,900.0,52.0,20.3,1011.3,11.8,0.0,0.8,False
10069,2014,4,24,12,125.0,126.0,36.0,43.0,900.0,70.0,22.2,1010.8,12.4,0.0,3.3,False
10070,2014,4,24,13,128.0,138.0,38.0,36.0,900.0,96.0,23.8,1009.8,12.7,0.0,2.8,False
10071,2014,4,24,14,141.0,151.0,39.0,33.0,900.0,112.0,24.1,1009.0,12.1,0.0,2.8,False
10072,2014,4,24,15,158.0,162.0,40.0,23.0,1000.0,138.0,24.8,1008.4,11.4,0.0,2.6,False
10073,2014,4,24,16,133.0,142.0,41.0,18.0,1000.0,162.0,24.5,1008.5,11.4,0.0,3.2,False
10074,2014,4,24,17,121.0,126.0,37.0,20.0,900.0,169.0,24.2,1008.8,11.2,0.0,2.5,False
10075,2014,4,24,18,106.0,107.0,32.0,20.0,900.0,175.0,23.0,1009.8,11.4,0.0,1.0,False
10076,2014,4,24,19,113.0,115.0,26.0,22.0,800.0,175.0,22.0,1010.3,11.4,0.0,1.3,False
10077,2014,4,24,20,105.0,128.0,22.0,26.0,900.0,168.0,18.8,1011.2,11.8,0.0,1.2,False
10078,2014,4,24,21,110.0,132.0,17.0,30.0,1000.0,146.0,18.3,1011.7,12.3,0.0,1.3,False
10079,2014,4,24,22,114.0,122.0,11.0,44.0,1000.0,103.0,18.7,1012.0,11.0,0.0,1.4,False
10080,2014,4,24,23,122.0,128.0,7.0,58.0,1100.0,47.0,18.3,1012.0,10.4,0.0,0.7,False
10081,2014,4,25,0,106.0,129.0,5.0,107.0,1400.0,8.0,18.6,1011.8,9.9,0.0,1.3,False
10082,2014,4,25,1,142.0,142.0,8.0,125.0,1300.0,8.0,17.3,1011.6,9.7,0.0,1.5,False
10083,2014,4,25,2,122.0,136.0,8.0,114.0,1200.0,7.0,15.4,1011.5,9.7,0.0,0.8,False
10084,2014,4,25,3,114.0,126.0,12.0,116.0,1300.0,9.0,15.9,1011.8,9.3,0.0,0.8,False
10085,2014,4,25,4,109.0,116.0,8.0,106.0,1400.0,11.0,15.8,1012.2,9.2,0.0,1.4,False
10086,2014,4,25,5,152.0,159.0,16.0,132.0,1400.0,4.0,13.9,1012.9,10.1,0.0,0.9,False
10087,2014,4,25,6,160.0,167.0,21.0,118.0,1700.0,5.0,15.7,1013.0,10.2,0.0,1.0,False
10088,2014,4,25,7,143.0,152.0,11.0,94.0,1700.0,3.0,17.7,1013.4,9.6,0.0,1.6,False
10089,2014,4,25,8,136.0,161.0,7.0,79.0,1700.0,4.0,19.5,1013.5,10.2,0.0,1.1,False
10090,2014,4,25,9,128.0,160.0,32.0,115.0,1800.0,11.0,20.7,1013.8,10.5,0.0,1.6,False
10091,2014,4,25,10,175.0,204.0,41.0,122.0,1800.0,20.0,22.1,1013.6,10.6,0.0,1.1,False
10092,2014,4,25,11,194.0,225.0,49.0,124.0,2700.0,42.0,24.0,1012.9,10.6,0.0,2.1,False
10093,2014,4,25,12,193.0,204.0,51.0,116.0,1600.0,75.0,24.6,1012.1,9.7,0.0,1.8,False
10094,2014,4,25,13,178.0,178.0,50.0,94.0,1400.0,133.0,25.9,1011.5,7.0,0.0,2.5,False
10095,2014,4,25,14,162.0,162.0,48.0,51.0,1100.0,200.0,26.1,1010.7,7.6,0.0,3.0,False
10096,2014,4,25,15,82.0,78.0,37.0,17.0,700.0,218.0,25.6,1010.4,6.2,0.0,2.0,False
10097,2014,4,25,16,51.0,78.0,29.0,15.0,700.0,222.0,24.5,1010.3,5.8,0.0,2.6,False
10098,2014,4,25,17,75.0,125.0,25.0,16.0,600.0,217.0,22.2,1010.7,5.2,0.0,3.8,False
10099,2014,4,25,18,75.0,125.0,24.0,24.0,700.0,209.0,19.6,1011.6,6.7,1.3,3.4,True
10100,2014,4,25,19,104.0,171.0,15.0,43.0,700.0,119.0,19.1,1012.5,5.9,0.0,5.0,False
10101,2014,4,25,20,95.0,245.0,10.0,56.0,600.0,64.0,17.7,1013.4,6.8,0.0,5.1,False
10102,2014,4,25,21,107.0,270.0,7.0,48.0,500.0,62.0,14.7,1014.9,9.7,0.2,3.2,True
10103,2014,4,25,22,97.0,316.0,5.0,35.0,500.0,68.0,13.0,1015.0,10.5,3.3,4.5,True
10104,2014,4,25,23,97.0,303.0,2.0,28.0,400.0,69.0,12.6,1015.3,10.7,4.0,2.4,True
10105,2014,4,26,0,68.0,148.0,2.0,26.0,400.0,57.0,12.4,1015.5,11.3,2.4,2.2,True
10106,2014,4,26,1,29.0,34.0,2.0,20.0,400.0,57.0,12.0,1015.3,10.2,0.8,2.6,True
10107,2014,4,26,2,11.0,14.0,2.0,18.0,400.0,54.0,11.3,1015.2,9.7,1.4,2.5,True
10108,2014,4,26,3,13.0,14.0,2.0,17.0,400.0,52.0,11.3,1015.4,9.2,1.3,2.6,True
10109,2014,4,26,4,13.0,14.0,2.0,19.0,300.0,52.0,10.9,1015.9,8.3,0.3,1.2,True
10110,2014,4,26,5,25.0,32.0,2.0,16.0,300.0,59.0,11.2,1016.3,7.5,0.0,1.2,False
10111,2014,4,26,6,9.0,10.0,2.0,14.0,300.0,60.0,11.4,1017.2,7.3,0.0,1.7,False
10112,2014,4,26,7,11.0,15.0,2.0,16.0,300.0,57.0,12.0,1017.4,7.3,0.0,1.1,False
10113,2014,4,26,8,29.0,52.0,2.0,28.0,400.0,47.0,15.2,1017.7,7.2,0.0,2.2,False
10114,2014,4,26,9,34.0,60.0,2.0,40.0,400.0,34.0,16.9,1017.5,4.2,0.0,2.3,False
10115,2014,4,26,10,42.0,112.0,5.0,49.0,500.0,28.0,17.9,1017.0,1.0,0.0,2.6,False
10116,2014,4,26,11,47.0,122.0,5.0,43.0,500.0,37.0,19.4,1016.5,0.4,0.0,2.7,False
10117,2014,4,26,12,20.0,58.0,3.0,28.0,400.0,58.0,20.2,1016.4,0.6,0.0,1.3,False
10118,2014,4,26,13,22.0,104.0,2.0,20.0,300.0,74.0,20.6,1015.9,1.4,0.0,3.3,False
10119,2014,4,26,14,26.0,86.0,4.0,22.0,300.0,79.0,21.9,1015.0,1.0,0.0,1.0,False
10120,2014,4,26,15,30.0,97.0,5.0,24.0,300.0,80.0,20.6,1014.5,7.2,0.0,3.7,False
10121,2014,4,26,16,43.0,80.0,4.0,20.0,300.0,90.0,19.9,1014.5,8.6,0.0,2.4,False
10122,2014,4,26,17,51.0,287.0,5.0,29.0,400.0,93.0,19.0,1014.8,8.0,0.0,2.1,False
10123,2014,4,26,18,53.0,160.0,4.0,30.0,400.0,96.0,17.7,1015.3,8.5,0.0,1.6,False
10124,2014,4,26,19,56.0,119.0,3.0,25.0,400.0,89.0,16.3,1015.8,8.3,0.0,1.5,False
10125,2014,4,26,20,42.0,111.0,2.0,31.0,400.0,69.0,15.6,1016.6,8.1,0.0,1.4,False
10126,2014,4,26,21,50.0,106.0,2.0,39.0,500.0,50.0,15.2,1017.2,8.7,0.0,1.4,False
10127,2014,4,26,22,45.0,90.0,2.0,39.0,500.0,45.0,13.4,1017.2,9.1,0.0,0.7,False
10128,2014,4,26,23,36.0,108.0,2.0,36.0,500.0,37.0,12.5,1017.4,9.9,0.0,1.0,False
10129,2014,4,27,0,37.0,52.0,2.0,39.0,600.0,18.0,11.8,1017.1,10.0,0.0,0.7,False
10130,2014,4,27,1,41.0,53.0,2.0,41.0,600.0,5.0,11.2,1016.8,9.9,0.0,0.4,False
10131,2014,4,27,2,28.0,36.0,2.0,32.0,600.0,4.0,10.9,1016.4,10.0,0.0,1.5,False
10132,2014,4,27,3,31.0,45.0,2.0,37.0,600.0,3.0,11.2,1016.2,9.8,0.0,1.0,False
10134,2014,4,27,5,53.0,81.0,2.0,51.0,800.0,2.0,11.8,1016.6,8.6,0.0,1.9,False
10135,2014,4,27,6,60.0,87.0,2.0,67.0,700.0,2.0,12.3,1016.9,8.4,0.0,1.4,False
10136,2014,4,27,7,64.0,82.0,2.0,61.0,700.0,5.0,14.8,1017.2,7.8,0.0,1.0,False
10137,2014,4,27,8,57.0,70.0,3.0,51.0,600.0,20.0,17.9,1017.4,5.5,0.0,3.2,False
10138,2014,4,27,9,49.0,51.0,7.0,42.0,500.0,39.0,20.1,1017.5,1.0,0.0,4.4,False
10139,2014,4,27,10,31.0,32.0,5.0,43.0,500.0,46.0,21.2,1017.3,-0.8,0.0,4.1,False
10140,2014,4,27,11,28.0,28.0,3.0,30.0,400.0,70.0,22.6,1016.6,-0.9,0.0,3.4,False
10141,2014,4,27,12,15.0,36.0,2.0,24.0,300.0,85.0,23.3,1015.8,-0.3,0.0,3.0,False
10142,2014,4,27,13,9.0,17.0,2.0,25.0,300.0,105.0,22.6,1015.2,-2.9,0.0,2.2,False
10143,2014,4,27,14,43.0,56.0,2.0,26.0,400.0,133.0,23.7,1014.2,-2.8,0.0,2.7,False
10144,2014,4,27,15,40.0,49.0,2.0,24.0,400.0,149.0,23.6,1013.7,-1.4,0.0,2.7,False
10145,2014,4,27,16,38.0,66.0,4.0,30.0,400.0,146.0,22.8,1013.8,3.3,0.0,2.7,False
10146,2014,4,27,17,36.0,179.0,6.0,34.0,400.0,132.0,21.9,1014.2,4.4,0.0,1.8,False
10147,2014,4,27,18,50.0,111.0,9.0,29.0,600.0,129.0,20.5,1014.9,3.7,0.0,2.1,False
10148,2014,4,27,19,61.0,91.0,9.0,27.0,600.0,120.0,19.6,1015.5,4.5,0.0,2.3,False
10149,2014,4,27,20,58.0,96.0,8.0,40.0,800.0,91.0,19.2,1016.4,7.9,0.0,1.9,False
10150,2014,4,27,21,77.0,193.0,10.0,57.0,1500.0,67.0,18.5,1016.9,8.2,0.0,1.9,False
10151,2014,4,27,22,104.0,155.0,16.0,54.0,1700.0,72.0,16.4,1017.8,6.5,0.0,2.0,False
10152,2014,4,27,23,88.0,113.0,13.0,48.0,1100.0,61.0,15.7,1017.9,5.6,0.0,2.2,False
10153,2014,4,28,0,54.0,54.0,10.0,39.0,600.0,59.0,14.8,1017.9,5.6,0.0,0.7,False
10154,2014,4,28,1,39.0,66.0,6.0,49.0,500.0,39.0,13.2,1017.7,6.5,0.0,1.0,False
10155,2014,4,28,2,40.0,51.0,4.0,48.0,500.0,25.0,12.2,1017.5,7.3,0.0,0.9,False
10156,2014,4,28,3,39.0,50.0,2.0,48.0,500.0,20.0,11.4,1017.5,8.3,0.0,1.0,False
10157,2014,4,28,4,38.0,61.0,2.0,56.0,500.0,5.0,10.9,1017.3,7.6,0.0,0.4,False
10158,2014,4,28,5,36.0,36.0,2.0,50.0,600.0,6.0,10.6,1017.6,8.5,0.0,0.5,False
10159,2014,4,28,6,33.0,47.0,2.0,42.0,600.0,4.0,13.8,1017.8,7.6,0.0,2.0,False
10160,2014,4,28,7,51.0,95.0,4.0,73.0,1000.0,3.0,15.1,1017.7,7.9,0.0,1.8,False
10161,2014,4,28,8,73.0,111.0,12.0,76.0,1100.0,17.0,17.4,1017.5,8.5,0.0,1.8,False
10162,2014,4,28,9,82.0,144.0,16.0,75.0,1100.0,26.0,19.8,1017.0,8.8,0.0,1.5,False
10163,2014,4,28,10,110.0,163.0,17.0,83.0,1200.0,41.0,21.8,1016.4,6.5,0.0,1.1,False
10164,2014,4,28,11,115.0,133.0,18.0,70.0,1100.0,81.0,23.1,1015.6,2.0,0.0,1.9,False
10165,2014,4,28,12,66.0,16.0,14.0,45.0,700.0,108.0,23.9,1014.6,0.9,0.0,3.4,False
10166,2014,4,28,13,61.0,10.0,7.0,26.0,400.0,114.0,24.9,1013.6,0.4,0.0,1.7,False
10168,2014,4,28,15,25.0,35.0,5.0,21.0,400.0,145.0,25.8,1011.5,0.4,0.0,1.5,False
10169,2014,4,28,16,37.0,51.0,4.0,23.0,400.0,156.0,25.1,1011.0,1.2,0.0,1.9,False
10170,2014,4,28,17,50.0,111.0,5.0,29.0,500.0,168.0,23.5,1010.7,1.7,0.0,2.5,False
10171,2014,4,28,18,64.0,128.0,7.0,31.0,500.0,176.0,22.1,1011.0,2.7,0.0,2.0,False
10172,2014,4,28,19,62.0,107.0,6.0,34.0,500.0,163.0,21.6,1011.4,2.3,0.0,2.3,False
10173,2014,4,28,20,59.0,114.0,6.0,35.0,600.0,149.0,20.9,1011.9,4.0,0.0,2.4,False
10174,2014,4,28,21,74.0,107.0,6.0,49.0,700.0,120.0,20.0,1012.1,4.9,0.0,1.8,False
10175,2014,4,28,22,75.0,125.0,6.0,49.0,600.0,102.0,19.6,1012.0,4.5,0.0,2.0,False
10176,2014,4,28,23,72.0,90.0,5.0,51.0,600.0,84.0,18.5,1012.0,4.6,0.0,1.1,False
10177,2014,4,29,0,70.0,87.0,6.0,58.0,600.0,69.0,16.2,1011.9,6.9,0.0,1.0,False
10178,2014,4,29,1,68.0,139.0,4.0,82.0,700.0,30.0,14.0,1011.8,8.0,0.0,1.2,False
10179,2014,4,29,2,79.0,130.0,2.0,83.0,800.0,11.0,13.5,1011.7,7.0,0.0,1.5,False
10180,2014,4,29,3,83.0,105.0,2.0,79.0,800.0,8.0,12.1,1011.4,7.0,0.0,1.1,False
10181,2014,4,29,4,81.0,109.0,2.0,78.0,800.0,4.0,11.7,1011.4,6.2,0.0,1.5,False
10182,2014,4,29,5,85.0,40.0,6.0,96.0,900.0,3.0,11.3,1011.6,6.2,0.0,0.7,False
10183,2014,4,29,6,77.0,146.0,6.0,82.0,900.0,4.0,14.2,1011.7,5.0,0.0,1.3,False
10184,2014,4,29,7,84.0,90.0,5.0,71.0,1000.0,5.0,16.0,1011.9,5.0,0.0,2.0,False
10185,2014,4,29,8,87.0,107.0,19.0,87.0,1300.0,8.0,18.1,1011.9,3.9,0.0,1.7,False
10186,2014,4,29,9,106.0,146.0,158.0,100.0,1300.0,15.0,19.7,1011.3,3.8,0.0,2.5,False
10187,2014,4,29,10,110.0,172.0,34.0,103.0,1300.0,24.0,21.1,1010.7,5.8,0.0,1.7,False
10188,2014,4,29,11,110.0,161.0,36.0,89.0,1200.0,58.0,23.0,1009.5,5.4,0.0,1.4,False
10189,2014,4,29,12,113.0,155.0,30.0,80.0,1200.0,99.0,24.6,1008.3,5.4,0.0,1.6,False
10190,2014,4,29,13,112.0,117.0,24.0,65.0,1000.0,140.0,25.9,1007.2,3.8,0.0,3.2,False
10191,2014,4,29,14,79.0,86.0,16.0,43.0,800.0,167.0,26.5,1006.2,2.4,0.0,2.4,False
10192,2014,4,29,15,85.0,129.0,12.0,27.0,600.0,194.0,26.8,1005.4,3.9,0.0,2.3,False
10193,2014,4,29,16,79.0,126.0,12.0,24.0,600.0,210.0,26.1,1005.0,4.5,0.0,2.0,False
10194,2014,4,29,17,65.0,85.0,13.0,23.0,600.0,203.0,25.1,1005.0,5.3,0.0,3.0,False
10195,2014,4,29,18,91.0,154.0,18.0,27.0,700.0,197.0,23.7,1005.4,4.6,0.0,1.7,False
10196,2014,4,29,19,68.0,123.0,18.0,28.0,700.0,186.0,22.7,1005.9,7.3,0.0,3.1,False
10197,2014,4,29,20,82.0,154.0,23.0,33.0,900.0,172.0,22.0,1006.4,7.8,0.0,2.5,False
10198,2014,4,29,21,89.0,143.0,33.0,42.0,1000.0,132.0,21.4,1006.5,7.6,0.0,1.5,False
10201,2014,4,30,0,56.0,118.0,20.0,45.0,1100.0,88.0,19.6,1006.4,8.0,0.0,2.5,False
10202,2014,4,30,1,87.0,119.0,18.0,47.0,1000.0,83.0,18.9,1005.9,8.2,0.0,2.0,False
10203,2014,4,30,2,88.0,90.0,20.0,41.0,700.0,88.0,17.6,1005.6,8.4,0.0,1.0,False
10204,2014,4,30,3,88.0,102.0,12.0,45.0,700.0,71.0,15.0,1005.4,8.9,0.0,1.2,False
10206,2014,4,30,5,95.0,111.0,3.0,49.0,700.0,21.0,13.3,1005.9,9.9,0.0,0.8,False
10207,2014,4,30,6,95.0,114.0,2.0,55.0,800.0,9.0,15.8,1006.3,10.5,0.0,0.6,False
10208,2014,4,30,7,103.0,152.0,4.0,56.0,800.0,8.0,18.6,1006.7,10.7,0.0,0.7,False
10209,2014,4,30,8,125.0,129.0,22.0,95.0,1100.0,12.0,20.3,1006.5,10.4,0.0,1.4,False
10210,2014,4,30,9,139.0,176.0,27.0,119.0,1400.0,21.0,21.8,1006.5,10.6,0.0,1.5,False
10211,2014,4,30,10,138.0,215.0,27.0,119.0,1400.0,45.0,23.8,1006.0,10.8,0.0,3.3,False
10212,2014,4,30,11,154.0,225.0,34.0,83.0,1200.0,99.0,25.3,1005.1,10.7,0.0,2.2,False
10213,2014,4,30,12,112.0,150.0,40.0,23.0,900.0,180.0,26.9,1004.3,9.3,0.0,3.3,False
10214,2014,4,30,13,124.0,97.0,34.0,15.0,800.0,206.0,27.3,1003.6,9.2,0.0,3.3,False
10215,2014,4,30,14,80.0,86.0,29.0,12.0,700.0,213.0,27.6,1003.0,9.4,0.0,4.0,False
10216,2014,4,30,15,110.0,168.0,25.0,12.0,600.0,218.0,27.5,1002.3,8.4,0.0,2.1,False
10217,2014,4,30,16,128.0,89.0,21.0,14.0,600.0,215.0,27.5,1002.0,7.4,0.0,2.8,False
10218,2014,4,30,17,73.0,84.0,19.0,19.0,600.0,215.0,26.3,1002.1,8.7,0.0,2.2,False
10219,2014,4,30,18,87.0,128.0,19.0,23.0,600.0,213.0,24.9,1002.4,8.8,0.0,3.3,False
